transaction_id,timestamp,sender_account,receiver_account,amount,channel,sender_city,device_id,merchant_category,is_fraud,fraud_pattern
TXN0000216,2026-05-01 17:26:48.000000,ACC10101,ACC10162,1527.17,UPI,Nagpur,DEV30668,P2P,0,none
TXN0000217,2026-05-01 17:27:39.000000,ACC10002,ACC10353,666.77,UPI,Nagpur,DEV18475,P2P,0,none
TXN0000218,2026-05-01 17:33:51.000000,ACC10083,ACC10209,3538.48,UPI,Jaipur,DEV38542,P2P,0,none
TXN0000219,2026-05-01 17:40:39.000000,ACC10087,ACC10285,574.31,UPI,Nashik,DEV49158,P2P,0,none
TXN0000220,2026-05-01 17:43:30.000000,ACC10178,ACC10177,5121.04,IMPS,Delhi,DEV20539,P2P,0,none
TXN0000221,2026-05-01 17:49:29.000000,ACC10095,ACC10357,2858.6,UPI,Mumbai,DEV21048,P2P,0,none
TXN0000222,2026-05-01 17:57:08.000000,ACC10317,ACC10183,1194.21,UPI,Aurangabad,DEV14406,fuel,0,none
TXN0000223,2026-05-01 17:57:45.000000,ACC10337,ACC10300,1150.15,UPI,Kolhapur,DEV11590,P2P,0,none
TXN0000224,2026-05-01 18:01:10.000000,ACC10060,ACC10205,1527.73,UPI,Solapur,DEV17599,ecommerce,0,none
TXN0000225,2026-05-01 18:03:50.000000,ACC10303,ACC10131,798.48,NEFT,Pune,DEV35940,utility,0,none
TXN0000226,2026-05-01 18:04:07.000000,ACC10381,ACC10369,1903.02,UPI,Amravati,DEV86448,food_delivery,0,none
TXN0000227,2026-05-01 18:07:22.000000,ACC10323,ACC10072,4859.06,UPI,Aurangabad,DEV86749,P2P,0,none
TXN0000228,2026-05-01 18:09:09.000000,ACC10083,ACC10320,4498.87,UPI,Jaipur,DEV38542,fuel,0,none
TXN0000229,2026-05-01 18:09:54.000000,ACC10361,ACC10371,1407.59,UPI,Solapur,DEV44605,food_delivery,0,none
TXN0000230,2026-05-01 18:10:04.000000,ACC10320,ACC10320,1341.69,UPI,Nashik,DEV70955,P2P,0,none
TXN0000231,2026-05-01 18:12:34.000000,ACC10064,ACC10164,718.23,UPI,Delhi,DEV25353,utility,0,none
TXN0000232,2026-05-01 18:12:58.000000,ACC10329,ACC10332,6073.75,UPI,Thane,DEV82668,P2P,0,none
TXN0000233,2026-05-01 18:14:18.000000,ACC10240,ACC10075,263.61,IMPS,Pune,DEV61520,fuel,0,none
TXN0000234,2026-05-01 18:14:31.000000,ACC10096,ACC10024,1375.82,UPI,Bengaluru,DEV23795,fuel,0,none
TXN0000235,2026-05-01 18:24:15.000000,ACC10232,ACC10392,1412.62,NEFT,Pune,DEV20729,utility,0,none
TXN0000236,2026-05-01 18:25:04.000000,ACC10040,ACC10387,821.85,UPI,Thane,DEV83261,fuel,0,none
TXN0000237,2026-05-01 18:29:12.000000,ACC10322,ACC10155,405.47,NEFT,Solapur,DEV70444,food_delivery,0,none
TXN0000238,2026-05-01 18:31:32.000000,ACC10041,ACC10248,448.64,NEFT,Aurangabad,DEV12044,travel,0,none
TXN0000239,2026-05-01 18:31:57.000000,ACC10369,ACC10028,1490.31,UPI,Thane,DEV85707,travel,0,none
TXN0000240,2026-05-01 18:36:22.000000,ACC10100,ACC10149,1545.88,UPI,Thane,DEV22950,ecommerce,0,none
TXN0000241,2026-05-01 18:39:01.000000,ACC10333,ACC10251,474.49,UPI,Amravati,DEV63568,grocery,0,none
TXN0000242,2026-05-01 18:39:47.000000,ACC10200,ACC10025,1420.91,UPI,Amravati,DEV35551,ecommerce,0,none
TXN0000243,2026-05-01 18:41:06.000000,ACC10175,ACC10150,1388.61,UPI,Amravati,DEV78752,ecommerce,0,none
TXN0000244,2026-05-01 18:43:30.000000,ACC10069,ACC10338,7650.56,IMPS,Nashik,DEV53798,P2P,0,none
TXN0000245,2026-05-01 18:50:57.000000,ACC10392,ACC10280,423.26,IMPS,Amravati,DEV41182,P2P,0,none
TXN0000246,2026-05-01 18:56:55.000000,ACC10277,ACC10308,1163.55,UPI,Bengaluru,DEV85922,fuel,0,none
TXN0000247,2026-05-01 18:57:53.000000,ACC10322,ACC10364,696.89,UPI,Solapur,DEV70444,fuel,0,none
TXN0000248,2026-05-01 18:59:56.000000,ACC10087,ACC10100,603.77,UPI,Nashik,DEV49158,food_delivery,0,none
TXN0000249,2026-05-01 19:05:19.000000,ACC10266,ACC10371,521.81,IMPS,Jaipur,DEV99020,fuel,0,none
TXN0000250,2026-05-01 19:08:05.000000,ACC10384,ACC10026,413.33,UPI,Jaipur,DEV86993,P2P,0,none
TXN0000251,2026-05-01 19:12:58.000000,ACC10193,ACC10354,982.57,UPI,Thane,DEV62942,food_delivery,0,none
TXN0000252,2026-05-01 19:14:44.000000,ACC10135,ACC10033,1120.87,UPI,Kolhapur,DEV71263,ecommerce,0,none
TXN0000253,2026-05-01 19:20:08.000000,ACC10365,ACC10198,673.69,UPI,Nashik,DEV20086,P2P,0,none
TXN0000254,2026-05-01 19:20:26.000000,ACC10378,ACC10080,443.77,IMPS,Delhi,DEV12815,fuel,0,none
TXN0000255,2026-05-01 19:20:44.000000,ACC10359,ACC10211,1499.47,UPI,Nashik,DEV56447,P2P,0,none
TXN0000256,2026-05-01 19:21:12.000000,ACC10390,ACC10159,2155.7,UPI,Kolhapur,DEV47261,travel,0,none
TXN0000257,2026-05-01 19:22:53.000000,ACC10232,ACC10157,551.23,IMPS,Pune,DEV20729,grocery,0,none
TXN0000258,2026-05-01 19:23:02.000000,ACC10058,ACC10181,1301.87,UPI,Solapur,DEV48887,travel,0,none
TXN0000259,2026-05-01 19:24:28.000000,ACC10015,ACC10215,863.27,UPI,Jaipur,DEV77027,P2P,0,none
TXN0000260,2026-05-01 19:31:33.000000,ACC10262,ACC10316,679.98,UPI,Delhi,DEV44905,P2P,0,none
TXN0000261,2026-05-01 19:34:23.000000,ACC10230,ACC10219,1488.25,UPI,Pune,DEV23359,food_delivery,0,none
TXN0000262,2026-05-01 19:37:33.000000,ACC10122,ACC10026,795.91,UPI,Nashik,DEV47131,ecommerce,0,none
TXN0000263,2026-05-01 19:38:30.000000,ACC10176,ACC10337,72.01,UPI,Kolhapur,DEV54293,food_delivery,0,none
TXN0000264,2026-05-01 19:42:45.000000,ACC10112,ACC10095,669.51,UPI,Solapur,DEV59967,travel,0,none
TXN0000265,2026-05-01 19:43:09.000000,ACC10078,ACC10334,1014.82,UPI,Amravati,DEV75428,P2P,0,none
TXN0000266,2026-05-01 19:43:41.000000,ACC10159,ACC10366,4744.62,IMPS,Thane,DEV58188,travel,0,none
TXN0000267,2026-05-01 19:48:09.000000,ACC10258,ACC10129,268.35,UPI,Amravati,DEV20770,utility,0,none
TXN0000268,2026-05-01 19:51:52.000000,ACC10347,ACC10026,7019.92,UPI,Nagpur,DEV23989,travel,0,none
TXN0000269,2026-05-01 19:52:29.000000,ACC10108,ACC10134,1000.47,UPI,Mumbai,DEV45781,ecommerce,0,none
TXN0000270,2026-05-01 19:57:24.000000,ACC10090,ACC10329,2229.55,IMPS,Pune,DEV56696,fuel,0,none
TXN0000271,2026-05-01 20:01:29.000000,ACC10049,ACC10388,722.48,NEFT,Aurangabad,DEV91771,P2P,0,none
TXN0000272,2026-05-01 20:06:09.000000,ACC10369,ACC10216,646.15,UPI,Thane,DEV85707,food_delivery,0,none
TXN0000273,2026-05-01 20:08:32.000000,ACC10137,ACC10066,1537.44,UPI,Amravati,DEV88749,utility,0,none
TXN0000274,2026-05-01 20:08:43.000000,ACC10398,ACC10179,1207.24,IMPS,Mumbai,DEV25564,grocery,0,none
TXN0000275,2026-05-01 20:13:56.000000,ACC10301,ACC10395,1047.24,IMPS,Solapur,DEV59778,travel,0,none
TXN0000276,2026-05-01 20:15:07.000000,ACC10225,ACC10244,1742.13,UPI,Kolhapur,DEV80566,P2P,0,none
TXN0000277,2026-05-01 20:16:42.000000,ACC10306,ACC10321,937.82,IMPS,Kolhapur,DEV79960,utility,0,none
TXN0000278,2026-05-01 20:19:59.000000,ACC10021,ACC10085,1498.24,UPI,Delhi,DEV84902,grocery,0,none
TXN0000279,2026-05-01 20:25:33.000000,ACC10095,ACC10309,3227.08,IMPS,Mumbai,DEV21048,travel,0,none
TXN0000280,2026-05-01 20:36:06.000000,ACC10210,ACC10065,2298.58,UPI,Nagpur,DEV15150,fuel,0,none
TXN0000281,2026-05-01 20:40:43.000000,ACC10250,ACC10276,2462.61,UPI,Aurangabad,DEV54472,food_delivery,0,none
TXN0000282,2026-05-01 20:41:44.000000,ACC10030,ACC10278,1188.2,IMPS,Bengaluru,DEV60870,utility,0,none
TXN0000283,2026-05-01 20:43:06.000000,ACC10002,ACC10368,721.86,UPI,Nagpur,DEV18475,P2P,0,none
TXN0000284,2026-05-01 20:44:17.000000,ACC10086,ACC10305,1712.69,IMPS,Nagpur,DEV24814,fuel,0,none
TXN0000285,2026-05-01 20:46:11.000000,ACC10088,ACC10057,3977.63,UPI,Pune,DEV90250,P2P,0,none
TXN0000286,2026-05-01 20:46:50.000000,ACC10069,ACC10366,5022.56,IMPS,Nashik,DEV53798,utility,0,none
TXN0000287,2026-05-01 20:48:22.000000,ACC10257,ACC10281,815.28,IMPS,Amravati,DEV23825,utility,0,none
TXN0000288,2026-05-01 20:52:05.000000,ACC10077,ACC10162,2808.91,IMPS,Pune,DEV35310,fuel,0,none
TXN0000289,2026-05-01 20:52:40.000000,ACC10181,ACC10378,1277.04,UPI,Amravati,DEV40027,P2P,0,none
TXN0000290,2026-05-01 20:57:55.000000,ACC10338,ACC10036,3268.88,UPI,Jaipur,DEV67107,food_delivery,0,none
TXN0000291,2026-05-01 21:00:03.000000,ACC10114,ACC10289,3858.58,NEFT,Amravati,DEV47719,fuel,0,none
TXN0000292,2026-05-01 21:00:47.000000,ACC10188,ACC10167,2869.9,UPI,Aurangabad,DEV80226,P2P,0,none
TXN0000293,2026-05-01 21:07:18.000000,ACC10053,ACC10191,863.58,UPI,Mumbai,DEV18675,travel,0,none
TXN0000294,2026-05-01 21:07:35.000000,ACC10343,ACC10228,1305.57,UPI,Bengaluru,DEV91814,P2P,0,none
TXN0000295,2026-05-01 21:07:38.000000,ACC10080,ACC10121,855.05,IMPS,Jaipur,DEV30719,fuel,0,none
TXN0000296,2026-05-01 21:12:16.000000,ACC10000,ACC10323,419.28,UPI,Pune,DEV79655,utility,0,none
TXN0000297,2026-05-01 21:18:58.000000,ACC10155,ACC10297,1795.24,IMPS,Amravati,DEV39474,P2P,0,none
TXN0000298,2026-05-01 21:20:41.000000,ACC10089,ACC10226,1576.86,NEFT,Bengaluru,DEV90170,P2P,0,none
TXN0000299,2026-05-01 21:26:32.000000,ACC10388,ACC10253,2322.81,UPI,Pune,DEV38655,food_delivery,0,none
TXN0000300,2026-05-01 21:31:27.000000,ACC10007,ACC10225,1062.84,IMPS,Kolhapur,DEV49906,fuel,0,none
TXN0000301,2026-05-01 21:35:19.000000,ACC10265,ACC10249,2810.96,UPI,Amravati,DEV24931,grocery,0,none
TXN0000302,2026-05-01 21:45:18.000000,ACC10062,ACC10279,2100.83,UPI,Nagpur,DEV39687,P2P,0,none
TXN0000303,2026-05-01 21:48:32.000000,ACC10030,ACC10284,790.14,UPI,Bengaluru,DEV60870,P2P,0,none
TXN0000304,2026-05-01 21:49:06.000000,ACC10303,ACC10275,3780.21,UPI,Pune,DEV35940,fuel,0,none
TXN0000305,2026-05-01 21:54:39.000000,ACC10300,ACC10339,733.51,UPI,Kolhapur,DEV75916,grocery,0,none
TXN0000306,2026-05-01 21:59:31.000000,ACC10184,ACC10357,1529.71,UPI,Nashik,DEV24184,utility,0,none
TXN0000307,2026-05-01 22:05:28.000000,ACC10154,ACC10272,1759.89,IMPS,Aurangabad,DEV43075,P2P,0,none
TXN0000308,2026-05-01 22:06:50.000000,ACC10319,ACC10213,1830.0,IMPS,Thane,DEV10405,utility,0,none
TXN0000309,2026-05-01 22:07:31.000000,ACC10266,ACC10245,741.22,UPI,Jaipur,DEV99020,P2P,0,none
TXN0000310,2026-05-01 22:22:28.000000,ACC10038,ACC10093,1221.22,IMPS,Pune,DEV60132,travel,0,none
TXN0000311,2026-05-01 22:37:06.000000,ACC10334,ACC10142,3152.7,UPI,Thane,DEV92375,P2P,0,none
TXN0000312,2026-05-01 22:57:57.000000,ACC10372,ACC10272,732.98,UPI,Aurangabad,DEV30542,utility,0,none
TXN0000313,2026-05-01 23:10:56.000000,ACC10342,ACC10124,909.82,UPI,Aurangabad,DEV31158,ecommerce,0,none
TXN0000314,2026-05-01 23:22:35.000000,ACC10143,ACC10083,2189.79,IMPS,Pune,DEV14676,P2P,0,none
TXN0000315,2026-05-01 23:22:52.000000,ACC10344,ACC10220,1982.34,UPI,Jaipur,DEV76807,fuel,0,none
TXN0000316,2026-05-01 23:23:40.000000,ACC10028,ACC10273,4449.59,UPI,Mumbai,DEV22581,fuel,0,none
TXN0000317,2026-05-01 23:41:48.000000,ACC10075,ACC10021,990.49,UPI,Kolhapur,DEV22622,travel,0,none
TXN0000318,2026-05-02 00:04:53.000000,ACC10288,ACC10281,1867.43,UPI,Jaipur,DEV92559,P2P,0,none
TXN0000319,2026-05-02 00:23:17.000000,ACC10237,ACC10197,844.16,UPI,Jaipur,DEV62946,P2P,0,none
TXN0000320,2026-05-02 00:23:21.000000,ACC10374,ACC10345,564.94,NEFT,Thane,DEV51468,P2P,0,none
TXN0000321,2026-05-02 00:26:03.000000,ACC10097,ACC10075,367.38,UPI,Aurangabad,DEV63943,grocery,0,none
TXN0000322,2026-05-02 00:35:23.000000,ACC10014,ACC10281,1684.27,NEFT,Kolhapur,DEV23885,P2P,0,none
TXN0000323,2026-05-02 00:36:18.000000,ACC10236,ACC10060,99.54,UPI,Pune,DEV46790,P2P,0,none
TXN0000324,2026-05-02 00:47:31.000000,ACC10330,ACC10149,4032.59,IMPS,Pune,DEV36672,P2P,1,geo_mismatch
TXN0000325,2026-05-02 01:03:38.000000,ACC10269,ACC10239,7218.46,IMPS,Jaipur,DEV45331,P2P,1,geo_mismatch
TXN0000326,2026-05-02 01:37:22.000000,ACC10082,ACC10321,7411.82,IMPS,Delhi,DEV84680,P2P,1,geo_mismatch
TXN0000327,2026-05-02 01:45:28.000000,ACC10080,ACC10151,2839.26,IMPS,Pune,DEV30719,P2P,1,geo_mismatch
TXN0000328,2026-05-02 02:33:31.000000,ACC10011,ACC10236,3381.7,IMPS,Nagpur,DEV97361,P2P,1,geo_mismatch
TXN0000329,2026-05-02 02:47:04.000000,ACC10205,ACC10063,2092.02,IMPS,Kolhapur,DEV27838,P2P,1,geo_mismatch
TXN0000330,2026-05-02 03:06:34.000000,ACC10079,ACC10052,674.34,UPI,Nashik,DEV19696,P2P,0,none
TXN0000331,2026-05-02 03:33:33.000000,ACC10155,ACC10319,1167.8,NEFT,Amravati,DEV39474,ecommerce,0,none
TXN0000332,2026-05-02 03:34:36.000000,ACC10268,ACC10349,3037.85,NEFT,Solapur,DEV22743,grocery,0,none
TXN0000333,2026-05-02 03:46:48.000000,ACC10308,ACC10340,1847.96,UPI,Nashik,DEV98011,travel,0,none
TXN0000334,2026-05-02 03:49:37.000000,ACC10261,ACC10136,662.43,NEFT,Delhi,DEV71889,food_delivery,0,none
TXN0000335,2026-05-02 04:16:17.000000,ACC10072,ACC10283,3946.67,IMPS,Mumbai,DEV39840,P2P,1,geo_mismatch
TXN0000336,2026-05-02 05:08:54.000000,ACC10039,ACC10267,1685.02,UPI,Jaipur,DEV69787,P2P,0,none
TXN0000337,2026-05-02 05:55:39.000000,ACC10291,ACC10245,3468.4,IMPS,Mumbai,DEV93470,P2P,1,geo_mismatch
TXN0000338,2026-05-02 06:23:15.000000,ACC10089,ACC10339,1244.15,UPI,Bengaluru,DEV90170,travel,0,none
TXN0000339,2026-05-02 06:49:20.000000,ACC10344,ACC10308,1833.47,UPI,Jaipur,DEV76807,food_delivery,0,none
TXN0000340,2026-05-02 07:01:24.000000,ACC10216,ACC10395,1235.74,NEFT,Pune,DEV86600,fuel,0,none
TXN0000341,2026-05-02 07:10:54.000000,ACC10006,ACC10058,2129.7,NEFT,Delhi,DEV67947,P2P,0,none
TXN0000342,2026-05-02 07:14:38.000000,ACC10069,ACC10127,7980.9,UPI,Nashik,DEV53798,travel,0,none
TXN0000343,2026-05-02 07:16:47.000000,ACC10170,ACC10231,732.5,IMPS,Jaipur,DEV81559,P2P,0,none
TXN0000344,2026-05-02 07:19:17.000000,ACC10294,ACC10097,1694.35,UPI,Nagpur,DEV73272,P2P,0,none
TXN0000345,2026-05-02 07:21:15.000000,ACC10297,ACC10154,284.41,UPI,Solapur,DEV91298,fuel,0,none
TXN0000346,2026-05-02 07:24:11.000000,ACC10162,ACC10183,2263.4,IMPS,Mumbai,DEV35933,utility,0,none
TXN0000347,2026-05-02 07:27:42.000000,ACC10023,ACC10251,1556.39,IMPS,Nagpur,DEV71423,travel,0,none
TXN0000348,2026-05-02 07:32:39.000000,ACC10036,ACC10296,2167.23,UPI,Delhi,DEV15247,utility,0,none
TXN0000349,2026-05-02 07:34:04.000000,ACC10399,ACC10152,1741.35,UPI,Pune,DEV99258,grocery,0,none
TXN0000350,2026-05-02 07:40:25.000000,ACC10061,ACC10078,2874.64,UPI,Delhi,DEV13745,utility,0,none
TXN0000351,2026-05-02 07:42:46.000000,ACC10213,ACC10279,814.21,UPI,Thane,DEV13613,food_delivery,0,none
TXN0000352,2026-05-02 07:47:13.000000,ACC10266,ACC10370,807.51,UPI,Jaipur,DEV99020,food_delivery,0,none
TXN0000353,2026-05-02 07:50:15.000000,ACC10344,ACC10169,2314.77,UPI,Jaipur,DEV76807,travel,0,none
TXN0000354,2026-05-02 08:03:56.000000,ACC10203,ACC10124,1117.04,UPI,Bengaluru,DEV12609,travel,0,none
TXN0000355,2026-05-02 08:13:17.000000,ACC10198,ACC10034,1242.12,NEFT,Amravati,DEV80315,grocery,0,none
TXN0000356,2026-05-02 08:16:14.000000,ACC10115,ACC10290,926.5,UPI,Pune,DEV63643,utility,0,none
TXN0000357,2026-05-02 08:21:56.000000,ACC10260,ACC10350,837.11,UPI,Thane,DEV79488,travel,0,none
TXN0000358,2026-05-02 08:23:24.000000,ACC10058,ACC10135,1126.33,UPI,Solapur,DEV48887,grocery,0,none
TXN0000359,2026-05-02 08:28:30.000000,ACC10017,ACC10059,3046.34,UPI,Mumbai,DEV52259,utility,0,none
TXN0000360,2026-05-02 08:29:49.000000,ACC10249,ACC10175,889.51,IMPS,Nagpur,DEV38300,P2P,0,none
TXN0000361,2026-05-02 08:37:20.000000,ACC10337,ACC10393,652.41,UPI,Kolhapur,DEV11590,food_delivery,0,none
TXN0000362,2026-05-02 08:39:43.000000,ACC10168,ACC10315,1675.83,UPI,Jaipur,DEV96298,travel,0,none
TXN0000363,2026-05-02 08:50:17.000000,ACC10007,ACC10188,1106.87,UPI,Kolhapur,DEV49906,P2P,0,none
TXN0000364,2026-05-02 09:03:31.000000,ACC10248,ACC10092,824.12,IMPS,Amravati,DEV56824,travel,0,none
TXN0000365,2026-05-02 09:11:27.000000,ACC10397,ACC10035,847.29,UPI,Delhi,DEV22934,P2P,0,none
TXN0000366,2026-05-02 09:14:48.000000,ACC10148,ACC10344,733.37,UPI,Amravati,DEV22109,P2P,0,none
TXN0000367,2026-05-02 09:15:34.000000,ACC10006,ACC10106,1907.97,UPI,Delhi,DEV67947,P2P,0,none
TXN0000368,2026-05-02 09:16:27.000000,ACC10388,ACC10146,1433.36,UPI,Pune,DEV38655,utility,0,none
TXN0000369,2026-05-02 09:16:33.000000,ACC10071,ACC10087,1975.85,UPI,Kolhapur,DEV52613,fuel,0,none
TXN0000370,2026-05-02 09:17:32.000000,ACC10396,ACC10384,1805.98,UPI,Pune,DEV63444,fuel,0,none
TXN0000371,2026-05-02 09:17:41.000000,ACC10263,ACC10277,2703.53,UPI,Aurangabad,DEV10965,P2P,0,none
TXN0000372,2026-05-02 09:22:22.000000,ACC10035,ACC10090,582.74,NEFT,Jaipur,DEV86805,food_delivery,0,none
TXN0000373,2026-05-02 09:29:36.000000,ACC10198,ACC10106,533.39,UPI,Amravati,DEV80315,grocery,0,none
TXN0000374,2026-05-02 09:29:40.000000,ACC10369,ACC10204,1369.6,IMPS,Thane,DEV85707,grocery,0,none
TXN0000375,2026-05-02 09:30:29.000000,ACC10008,ACC10244,574.26,IMPS,Pune,DEV59912,utility,0,none
TXN0000376,2026-05-02 09:31:51.000000,ACC10262,ACC10282,614.02,IMPS,Delhi,DEV44905,P2P,0,none
TXN0000377,2026-05-02 09:32:04.000000,ACC10207,ACC10220,1301.03,UPI,Mumbai,DEV10488,grocery,0,none
TXN0000378,2026-05-02 09:33:39.000000,ACC10369,ACC10134,556.07,UPI,Thane,DEV85707,P2P,0,none
TXN0000379,2026-05-02 09:36:04.000000,ACC10258,ACC10013,279.39,UPI,Amravati,DEV20770,grocery,0,none
TXN0000380,2026-05-02 09:38:23.000000,ACC10070,ACC10277,1060.29,UPI,Thane,DEV94403,grocery,0,none
TXN0000381,2026-05-02 09:39:17.000000,ACC10342,ACC10253,508.03,UPI,Aurangabad,DEV31158,P2P,0,none
TXN0000382,2026-05-02 09:39:34.000000,ACC10367,ACC10248,581.83,UPI,Nashik,DEV54054,P2P,0,none
TXN0000383,2026-05-02 09:40:12.000000,ACC10139,ACC10319,3381.04,UPI,Nagpur,DEV32444,P2P,0,none
TXN0000384,2026-05-02 09:43:06.000000,ACC10292,ACC10203,694.7,UPI,Thane,DEV37677,travel,0,none
TXN0000385,2026-05-02 09:46:47.000000,ACC10151,ACC10378,2524.71,UPI,Amravati,DEV67560,P2P,0,none
TXN0000386,2026-05-02 09:47:38.000000,ACC10327,ACC10207,2402.14,NEFT,Bengaluru,DEV26883,utility,0,none
TXN0000387,2026-05-02 09:48:43.000000,ACC10078,ACC10101,1329.02,UPI,Amravati,DEV75428,ecommerce,0,none
TXN0000388,2026-05-02 09:51:35.000000,ACC10174,ACC10380,1139.67,UPI,Thane,DEV51938,fuel,0,none
TXN0000389,2026-05-02 09:52:37.000000,ACC10316,ACC10279,436.08,UPI,Amravati,DEV76548,fuel,0,none
TXN0000390,2026-05-02 09:53:39.000000,ACC10367,ACC10297,549.85,UPI,Nashik,DEV54054,grocery,0,none
TXN0000391,2026-05-02 09:54:56.000000,ACC10064,ACC10188,554.21,UPI,Delhi,DEV25353,grocery,0,none
TXN0000392,2026-05-02 09:56:04.000000,ACC10278,ACC10024,1173.95,UPI,Kolhapur,DEV68422,P2P,0,none
TXN0000393,2026-05-02 09:57:18.000000,ACC10059,ACC10057,1263.61,IMPS,Pune,DEV62568,utility,0,none
TXN0000394,2026-05-02 09:58:12.000000,ACC10370,ACC10290,225.89,IMPS,Nagpur,DEV39023,food_delivery,0,none
TXN0000395,2026-05-02 09:58:51.000000,ACC10067,ACC10027,651.4,UPI,Pune,DEV96269,P2P,0,none
TXN0000396,2026-05-02 10:00:40.000000,ACC10348,ACC10215,2790.56,UPI,Mumbai,DEV60533,utility,0,none
TXN0000397,2026-05-02 10:00:53.000000,ACC10075,ACC10111,943.48,IMPS,Kolhapur,DEV22622,grocery,0,none
TXN0000398,2026-05-02 10:02:45.000000,ACC10373,ACC10051,974.36,UPI,Nagpur,DEV93733,P2P,0,none
TXN0000399,2026-05-02 10:04:25.000000,ACC10215,ACC10364,2134.38,UPI,Kolhapur,DEV77066,food_delivery,0,none
TXN0000400,2026-05-02 10:09:11.000000,ACC10199,ACC10307,1375.0,UPI,Aurangabad,DEV99732,ecommerce,0,none
TXN0000401,2026-05-02 10:09:48.000000,ACC10010,ACC10321,1459.43,UPI,Pune,DEV78227,P2P,0,none
TXN0000402,2026-05-02 10:11:22.000000,ACC10384,ACC10169,1197.5,UPI,Jaipur,DEV86993,food_delivery,0,none
TXN0000403,2026-05-02 10:14:42.000000,ACC10199,ACC10044,1630.42,UPI,Aurangabad,DEV99732,fuel,0,none
TXN0000404,2026-05-02 10:15:23.000000,ACC10105,ACC10049,2070.98,UPI,Bengaluru,DEV82370,food_delivery,0,none
TXN0000405,2026-05-02 10:17:30.000000,ACC10316,ACC10173,1510.66,UPI,Amravati,DEV76548,travel,0,none
TXN0000406,2026-05-02 10:18:55.000000,ACC10330,ACC10309,1225.72,NEFT,Solapur,DEV36672,ecommerce,0,none
TXN0000407,2026-05-02 10:19:46.000000,ACC10376,ACC10196,1397.75,UPI,Nashik,DEV22438,fuel,0,none
TXN0000408,2026-05-02 10:22:43.000000,ACC10163,ACC10247,3175.61,UPI,Mumbai,DEV28216,travel,0,none
TXN0000409,2026-05-02 10:27:22.000000,ACC10283,ACC10035,881.22,IMPS,Amravati,DEV86680,food_delivery,0,none
TXN0000410,2026-05-02 10:32:29.000000,ACC10108,ACC10244,1472.26,UPI,Mumbai,DEV45781,grocery,0,none
TXN0000411,2026-05-02 10:32:58.000000,ACC10206,ACC10199,1554.66,IMPS,Nashik,DEV69063,food_delivery,0,none
TXN0000412,2026-05-02 10:33:18.000000,ACC10143,ACC10240,2317.01,IMPS,Pune,DEV14676,travel,0,none
TXN0000413,2026-05-02 10:33:39.000000,ACC10313,ACC10322,307.78,UPI,Jaipur,DEV14382,grocery,0,none
TXN0000414,2026-05-02 10:33:56.000000,ACC10291,ACC10068,2100.61,UPI,Solapur,DEV93470,grocery,0,none
TXN0000415,2026-05-02 10:35:57.000000,ACC10280,ACC10363,2338.41,IMPS,Amravati,DEV42994,P2P,0,none
TXN0000416,2026-05-02 10:39:03.000000,ACC10297,ACC10143,360.44,UPI,Solapur,DEV91298,grocery,0,none
TXN0000417,2026-05-02 10:42:52.000000,ACC10351,ACC10028,1134.4,UPI,Solapur,DEV70713,utility,0,none
TXN0000418,2026-05-02 10:44:39.000000,ACC10115,ACC10268,818.46,IMPS,Pune,DEV63643,food_delivery,0,none
TXN0000419,2026-05-02 10:46:36.000000,ACC10398,ACC10189,2390.36,IMPS,Mumbai,DEV25564,P2P,0,none
TXN0000420,2026-05-02 10:47:52.000000,ACC10263,ACC10028,1678.31,UPI,Aurangabad,DEV10965,fuel,0,none
TXN0000421,2026-05-02 10:52:48.000000,ACC10246,ACC10256,1017.41,UPI,Delhi,DEV76302,fuel,0,none
TXN0000422,2026-05-02 10:55:03.000000,ACC10010,ACC10219,966.03,UPI,Pune,DEV78227,ecommerce,0,none
TXN0000423,2026-05-02 10:58:47.000000,ACC10033,ACC10268,622.74,UPI,Solapur,DEV12773,travel,0,none
TXN0000424,2026-05-02 10:59:10.000000,ACC10073,ACC10084,902.15,UPI,Bengaluru,DEV49501,fuel,0,none
TXN0000425,2026-05-02 11:00:04.000000,ACC10162,ACC10388,3195.27,UPI,Mumbai,DEV35933,food_delivery,0,none
TXN0000426,2026-05-02 11:02:56.000000,ACC10150,ACC10115,1495.99,UPI,Bengaluru,DEV51651,fuel,0,none
TXN0000427,2026-05-02 11:04:23.000000,ACC10033,ACC10098,1071.36,NEFT,Solapur,DEV12773,P2P,0,none
TXN0000428,2026-05-02 11:09:52.000000,ACC10384,ACC10085,1230.72,UPI,Jaipur,DEV86993,grocery,0,none
TXN0000429,2026-05-02 11:11:54.000000,ACC10285,ACC10299,517.9,UPI,Pune,DEV86523,grocery,0,none
TXN0000430,2026-05-02 11:13:59.000000,ACC10367,ACC10167,460.02,IMPS,Nashik,DEV54054,food_delivery,0,none
TXN0000431,2026-05-02 11:14:47.000000,ACC10289,ACC10105,2556.67,UPI,Aurangabad,DEV25975,food_delivery,0,none
TXN0000432,2026-05-02 11:18:07.000000,ACC10207,ACC10087,997.62,UPI,Mumbai,DEV10488,grocery,0,none
TXN0000433,2026-05-02 11:21:14.000000,ACC10285,ACC10222,822.36,UPI,Pune,DEV86523,fuel,0,none
